time_stamp,utc_time,latitude,longitude,pressure_alt,gnss_alt,acc_hor,acc_vert,acc_vel,vel_vert,ns_vog,ew_vog,intent_change,autopilot_enabled,nicbaro_crosschecked,on_ground,ident,squawk,fix_type,num_sats,em_status,adsb_enable,modeA_enable,modeC_enable,modeS_enable
54683.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54684.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54685.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54686.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54687.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54688.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54689.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54690.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54691.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54692.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54693.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54694.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54695.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54696.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54697.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54698.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54699.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54700.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54701.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54702.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54703.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54704.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54705.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54706.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54707.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54708.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54709.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54710.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54711.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54712.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54713.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54714.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54715.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54716.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54717.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54718.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54719.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54720.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54721.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54722.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54723.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54724.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54725.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54726.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54727.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54728.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54729.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54730.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54731.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54732.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54733.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54734.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54735.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54736.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54737.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54738.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54739.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54740.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54741.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54742.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54743.017,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54744.019,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54745.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54746.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54747.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54748.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54749.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54750.016,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
