time_stamp,utc_time,latitude,longitude,pressure_alt,gnss_alt,acc_hor,acc_vert,acc_vel,vel_vert,ns_vog,ew_vog,intent_change,autopilot_enabled,nicbaro_crosschecked,on_ground,ident,squawk,fix_type,num_sats,em_status,adsb_enable,modeA_enable,modeC_enable,modeS_enable
54720.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54721.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54722.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54723.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54724.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54725.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54726.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54727.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54728.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54729.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54730.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54731.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54732.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54733.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54734.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54735.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54736.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54737.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54738.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54739.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54740.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54741.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54742.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54743.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54744.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54745.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54746.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54747.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54748.014,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54749.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
54750.015,0,,,0.000,0.000,,393.21,,0.00,0.00,0.000,0,0,0,0,0,"21270",0,0,0,7,0,0,0
